id,type,entry_date,exit_date,entry_price,exit_price,stop_loss,take_profit,pnl,outcome,reason
51,sell,2025-01-12 20:00:00,2025-01-13 08:00:00,1824670.0,1776746.9730724012,1860490.0153871994,1776746.9730724012,4.7923026927598755,win,take_profit_hit
52,sell,2025-01-13 00:00:00,2025-01-13 08:00:00,1821991.0,1772523.3499958012,1854468.085716685,1772523.3499958012,4.9467650004198775,win,take_profit_hit
53,sell,2025-01-13 04:00:00,2025-01-14 08:00:00,1815636.0,1853727.6867369218,1853727.6867369218,1766451.798210387,-3.809168673692178,loss,stop_loss_hit
54,sell,2025-01-13 12:00:00,2025-01-13 20:00:00,1785256.0,1800120.0,1800120.0,1704684.0799999998,-1.4864000000000002,loss,stop_loss_hit
55,sell,2025-01-13 20:00:00,2025-01-14 00:00:00,1822789.0,1820728.56,1820728.56,1722552.02,0.20604399999999443,loss,stop_loss_hit
56,sell,2025-01-14 12:00:00,2025-01-14 20:00:00,1855780.0,1855774.726,1895412.96,1855774.726,0.0005273999999975786,win,take_profit_hit
57,sell,2025-01-14 16:00:00,2025-01-14 20:00:00,1856819.0,1855774.726,1892895.6,1855774.726,0.10442739999999759,win,take_profit_hit
58,sell,2025-01-14 20:00:00,2025-01-15 08:00:00,1852904.0,1855774.726,1893955.3800000001,1855774.726,-0.28707260000000245,win,take_profit_hit
59,sell,2025-01-15 16:00:00,2025-01-17 00:00:00,1895000.0,1921238.34,1921238.34,1855774.726,-2.6238340000000084,loss,stop_loss_hit
60,sell,2025-01-16 16:00:00,2025-01-17 00:00:00,1918623.0,1932322.68,1932322.68,1855774.726,-1.3699679999999936,loss,stop_loss_hit
61,sell,2025-01-18 00:00:00,2025-01-19 16:00:00,1974446.0,2022727.32,2022727.32,1913658.69,-4.828132000000006,loss,stop_loss_hit
62,buy,2025-01-20 12:00:00,2025-01-20 16:00:00,2002219.0,2035656.0,2035656.0,2149902.0,3.3437,loss,stop_loss_hit
63,buy,2025-01-24 16:00:00,2025-01-27 00:00:00,1983592.0,1942031.7,1942031.7,2051023.275,-4.156030000000005,loss,stop_loss_hit
64,buy,2025-01-27 04:00:00,2025-01-27 08:00:00,1875000.0,1891400.0,1891400.0,1934834.856,1.6400000000000001,loss,stop_loss_hit
65,sell,2025-01-30 16:00:00,2025-02-02 00:00:00,1976257.0,1906173.1849999998,2014815.18,1906173.1849999998,7.008381500000018,win,take_profit_hit
66,sell,2025-02-05 00:00:00,2025-02-28 04:00:00,1863600.0,1482465.0,1891873.56,1789860.77,38.1135,win,unclosed_position
67,sell,2025-02-10 12:00:00,2025-02-11 04:00:00,1820913.0,1842433.64,1842433.64,1777314.6434849333,-2.15206399999999,loss,stop_loss_hit
68,sell,2025-02-11 12:00:00,2025-02-11 16:00:00,1825931.0,1794958.5011653763,1877347.713619785,1794958.5011653763,3.0972498834623723,win,take_profit_hit
69,sell,2025-02-11 20:00:00,2025-02-12 20:00:00,1810451.0,1831514.156,1831514.156,1737024.0392701458,-2.106315599999996,loss,stop_loss_hit
70,sell,2025-02-16 16:00:00,2025-02-18 16:00:00,1809869.0,1779158.5872671262,1832697.8072759279,1779158.5872671262,3.0710412732873813,win,take_profit_hit
71,buy,2025-02-17 08:00:00,2025-02-18 16:00:00,1805222.0,1780909.8080589396,1780909.8080589396,1831557.0858968557,-2.431219194106036,loss,stop_loss_hit
72,sell,2025-02-19 16:00:00,2025-02-20 16:00:00,1809337.0,1834515.4565662807,1834515.4565662807,1761564.951009009,-2.5178456566280687,loss,stop_loss_hit
73,sell,2025-02-20 08:00:00,2025-02-20 12:00:00,1827833.0,1815937.308,1849807.460380819,1815937.308,1.189569200000004,win,take_profit_hit
74,sell,2025-02-21 04:00:00,2025-02-21 16:00:00,1832955.0,1815937.308,1852668.3094602982,1815937.308,1.701769200000004,win,take_profit_hit
75,buy,2025-02-21 20:00:00,2025-02-22 00:00:00,1797757.0,1794676.384,1756414.6320804984,1794676.384,-0.30806159999999216,win,take_profit_hit
76,buy,2025-02-24 16:00:00,2025-02-24 20:00:00,1752971.0,1734112.8144680082,1734112.8144680082,1794676.384,-1.8858185531991767,loss,stop_loss_hit
